userId,Movie_id,Movie_Title,Rating,Votes,timestamp
3769,3769,Dhoom 2,6.5,"24,610",835442201
3770,3770,Dhoom 3,5.4,"43,831",835441812
3771,3771,Dhoom Dadakka,3.4,87,835441578
3777,3777,Dhoondte Reh Jaoge,5.6,751,835441262
3778,3778,Dhoop,7.2,242,835441672
3784,3784,Dhoti Lota Aur Chowpatty,4.5,19,835441558
3789,3789,Dhruvanakshatram,8.1,90,835441347
3792,3792,Dhuan,7.2,78,835442007
3796,3796,Dhumm,6.9,58,835441371
3798,3798,Dhund,7.2,529,835441415
3799,3799,Dhund: The Fog,2.4,247,835441794
3802,3802,Dhuusar,8.9,47,835441558
3805,3805,Dial 100,6.1,17,835441239
3809,3809,Diamond Queen,6.1,31,835441451
3812,3812,Diary of a Butterfly,3.6,88,835440977
3817,3817,Didi,7.6,7,835440976
3819,3819,Diksha,7,170,835441086
3820,3820,Dil,6.7,"5,017",835441431
3823,3823,Dil Aashna Hai (...The Heart Knows),5,"1,536",835442447
3826,3826,Dil Aur Deewaar,5.5,30,1510577970
3827,3827,Dil Aur Mohabbat,6.1,20,1299424916
3829,3829,Dil Bechara,6.6,"1,17,377",1510571970
3833,3833,Dil Bole Hadippa!,4.6,"3,902",1299424840
3835,3835,Dil Chahta Hai,8.1,"68,138",1299424762
3838,3838,Dil Deke Dekho,7,146,1299425021
3839,3839,Dil Dhadakne Do,6.9,"15,722",1510571946
3840,3840,Dil Diwana,6.2,33,1510571962
3841,3841,Dil Diya Dard Liya,6.4,119,1510571877
3842,3842,Dil Diya Hai,3.5,473,1510571866
3843,3843,Dil Dosti Etc,7,"2,793",1299425002
3845,3845,Dil Ek Mandir,6.7,129,1510571873
3848,3848,Dil Hai Betaab,3.1,114,1510577958
3849,3849,Dil Hai Ki Manta Nahin,7.3,"4,087",1510571982
3850,3850,Dil Hai Tumhaara,5.3,"1,720",1510577985
3852,3852,Dil Hi To Hai,7.1,122,1510572012
3853,3853,Dil Hi To Hai,5.1,102,1510578088
3854,3854,Dil Jo Bhi Kahey...,4.6,332,1510572881
3855,3855,Dil Jo Na Keh Saka,5.3,103,1299425064
3856,3856,Dil Juunglee,3.7,417,1510571941
3859,3859,Dil Ka Kya Kasoor,5.7,191,1510572645
3861,3861,Dil Ka Rishta,4.8,"1,615",1510571989
3863,3863,Dil Ka Sauda,5.3,6,1510572775
3865,3865,Dil Kabaddi,5.7,653,1510572653
3867,3867,Dil Ke Pechey Pechey',4.9,12,1510572684
3869,3869,Dil Ki Baazi,5.3,494,1510572646
3878,3878,Dil Kya Kare,5.1,"1,102",1510572001
3881,3881,Dil Maange More!!!,5.2,"1,808",1510571953
3884,3884,Dil Ne Jise Apna Kaha,4.4,"1,716",1299425144
3887,3887,Dil Ne Pukara,7,28,1510572660
3888,3888,Dil Pardesi Ho Gayaa,4.8,91,1510572798
3889,3889,Dil Pe Mat Le Yaar!!,5,213,1299424890
3890,3890,Dil Sala Sanki,5,21,1299424826
3894,3894,Dil Se..,7.6,"27,393",1510572060
3895,3895,Dil Tera Aashiq,5.1,720,1510572114
3896,3896,Dil Tera Diwana,7,94,1510571984
3897,3897,Dil Tera Diwana,5,185,1510578011
3898,3898,Dil to Pagal Hai,7,"21,182",1510578050
3899,3899,Dil Toh Baccha Hai Ji,5.8,"3,723",1299425040
3900,3900,Dil Toh Deewana Hai,6.5,17,1299424998
3901,3901,Dil Tujhko Diya,5,22,1510572005
3902,3902,Dil Vil Pyar Vyar,5.3,454,1510571744
3903,3903,Dil... Akhir Dil Hai,5.5,15,1510571764
3908,3908,Dilbar,3.8,21,1510571751
3910,3910,Dildaar,4.5,18,1510572872
3913,3913,Dil-E-Nadan,6.7,10,1510571747
3920,3920,Diljalaa,5.1,23,1510571797
3921,3921,Diljale,5.8,"1,559",1510573324
3923,3923,Dil-Ki-Rani (Sweet-Heart),7.4,64,1510572526
3926,3926,Dillagi,5.3,"1,076",1299425097
3927,3927,Dillagi,6.3,18,1510572486
3933,3933,Dilliwaali Zaalim Girlfriend,3.7,176,1299425208
3937,3937,Dilruba,7.1,30,1510571768
3939,3939,Dilwaala,3.7,"1,134",1299425200
3940,3940,Dilwale,5.7,"2,755",1510571680
3941,3941,Dilwale,5.1,"32,366",1510572144
3942,3942,Dilwale Dulhania Le Jayenge,8.1,"65,134",1510571677
3943,3943,Dilwale Dulhaniya Le Jayenge,7.2,58,1299425113
3951,3951,Direct Ishq,4,66,1510572048
3957,3957,Dirty Politics,2.5,575,1510571774
3958,3958,Disco Dancer,6.4,"1,291",1510577965
3960,3960,Disha,7,145,1510573239
3961,3961,Dishkiyaoon,5.2,986,1510571736
3962,3962,Dishoom,5.1,"7,100",1510577956
3967,3967,Divorce,5.7,7,1510571754
3970,3970,Divya Shakti,3.8,199,1510571789
3974,3974,Diwana,6.9,117,1510571793
3985,3985,Do Anjaane,6.9,421,1510578001
3986,3986,Do Ankhen Barah Haath,8.4,"1,710",1510571759
3988,3988,Do Aur Do Paanch,7,954,1510577982
3997,3997,Do Bhai,6.2,34,1510571938
3999,3999,Do Bigha Zamin,8.4,"1,857",1510577979
4000,4000,Do Boond Pani,6.3,15,1510571682
4003,4003,Do Chehre,5.3,20,1510572077
4012,4012,Do Dishayen,6,20,1510572802
4014,4014,Do Dooni Chaar,7.5,"5,232",1510572163
4015,4015,Do Dooni Char,7.2,66,1510578083
4020,4020,Do Gaz Zameen Ke Neeche,6.1,88,1510572823
4029,4029,Do Jasoos,6.1,100,1510577973
4033,4033,Do Kaliyaan,6.5,71,1510572900
4037,4037,Do Knot Disturb,3.6,"1,130",1510572550
4040,4040,Do Lafzon Ki Kahani,6.5,"1,411",1510573220
4044,4044,Do Musafir,7.1,22,1510572075
4046,4046,Do Nambar Ke Amir,7.2,5,1510577962
4047,4047,Do Numbri,3.8,24,1510572810
4051,4051,Do Phool,6,7,1510571886
4052,4052,Do Phool,6.7,59,1510572096
4053,4053,Do Premee,5.7,54,1510577951
4054,4054,Do Qaidi,4.4,104,1510578158
4055,4055,Do Raaste,7,273,1510572137
4057,4057,Do Raha,6.3,9,1510572824
4065,4065,Do Sholay,3.3,6,1510577953
4069,4069,Do Ustad,7.1,69,1299425345
4071,4071,Do Waqt Ki Roti,6.4,24,1510572656
4075,4075,DOA: Death of Amar,7.1,29,1510578034
4078,4078,Dobaara: See Your Evil,3.7,325,1510578103
4080,4080,Dobara,3.2,129,1510572052
4081,4081,Doctor,6.5,6,1510571930
4086,4086,Doli,7.2,59,1510572834
4088,4088,Doli Saja Ke Rakhna,6.4,505,1510573398
4090,4090,Dolly Ki Doli,4.5,"2,880",1510572833
4091,4091,Dolly Kitty and Those Twinkling Stars,5.4,"4,755",1510572842
4094,4094,Dombivli Return,4.9,46,1510573214
4095,4095,Don,7.2,"35,121",1510571987
4096,4096,Don,7.8,"11,591",1510572894
4097,4097,Don 2,7.1,"50,435",1510572815
4099,4099,Don Muthu Swami,4.7,60,1510572473
4100,4100,Dongri Ka Raja,3.9,155,1510571958
4103,4103,Doodh Aur Apheem,6.7,17,1510572902
4104,4104,Doodh Ka Karz,4.6,118,1510573234
4109,4109,Door Bell,4,7,1510572095
4112,4112,Door Gagan Ki Chhaon Men,8.2,53,1510572616
4113,4113,Door Ka Raahi,7.7,47,1510572056
4114,4114,Door Ki Awaaz,6,33,1510571878
4117,4117,Doordarshan,6.2,"1,336",1510573153
4120,4120,Doosara Aadmi,7,168,1510572026
4125,4125,Doosri Dulhan,6.9,15,1510572466
4128,4128,Dor,7.9,"5,785",1510571973
4132,4132,Dosh,5.3,13,1510572159
4134,4134,Dost,7,222,1510572009
4136,4136,Dost,5.2,36,1510573154
4142,4142,Dosti,8.4,"1,552",1510572126
4144,4144,Dosti Dushmani,5.7,71,1510572679
4146,4146,Dosti Ke Side Effects,3.3,46,1510571949
4149,4149,Dosti: Friends Forever,5.5,"2,462",1510572670
4153,4153,Double Cross: Ek Dhoka,4.2,44,1510573305
4154,4154,Double Dhamaal,3.8,"3,642",1510571883
4156,4156,Downup the Exit 796,8.2,37,1510572481
4158,4158,Dozakh in Search of Heaven,7,62,1510572581
4160,4160,Dr. Cabbie,6,"2,860",1510572535
4162,4162,Dr. Kotnis Ki Amar Kahani,6.8,77,1510578039
4169,4169,Dracula,3.8,18,1510578028
4170,4170,Dracula 2012,1.9,128,1510572512
4171,4171,Draupadi,5.3,6,1510572789
4174,4174,Dreadlocks Story,8.1,8,1510572516
4177,4177,Dream Girl,7,"12,276",1377477814
4182,4182,Dreams... Do Come True,6.2,12,1377476781
4183,4183,Dreamz: The Movie,5.2,15,1377477446
4184,4184,Drishti,7.1,84,1377476617
4186,4186,Drishyam,8.2,"74,326",1377476936
4187,4187,Drive,3.5,"6,418",1377477870
4189,4189,Droh Kaal,7.6,390,1377477302
4190,4190,Drohi,5.9,135,1377476766
4195,4195,Dudes in the 10th Century,4.6,850,1377476675
4196,4196,Duet,6.5,276,1377477951
4207,4207,Dulaara,5.2,13,1377476787
4208,4208,Dulari,6.5,31,1377477340
4210,4210,Dulha Dulhan,7.1,90,1377476977
4211,4211,Dulha Mil Gaya,4.2,"2,487",1377477406
4218,4218,Dulhan Chahi Pakistan Se,5.1,19,1377477470
4220,4220,Dulhan Ek Raat Ki,6.7,40,1377476943
4221,4221,Dulhan Hum Le Jayenge,5.1,"3,238",1377476825
4222,4222,Dulhan Wahi Jo Piya Man Bhaaye,7.9,62,1377476589
4223,4223,Dulhe Raja,6.6,"2,610",1377476772
4224,4224,Dum,5.6,"1,597",1377476805
4227,4227,Dum Laga Ke Haisha,7.5,"18,540",1377476810
4228,4228,Dum Maaro Dum,6.2,"3,860",1377477016
4233,4233,Duniya,7,192,1377477349
4245,4245,Duniya Meri Jeb Mein,7,78,1377477608
4246,4246,Duniya Na Mane,6.9,31,1377476972
4256,4256,Dunno Y 2... Life Is a Moment,6.3,33,1377477315
4257,4257,Dunno Y Na Jaane Kyun...,3.7,143,1377476909
4259,4259,Duplicate,5.6,"7,174",1377476649
4261,4261,Duplicate Sholay,6.5,50,1377476656
4263,4263,Durdesh,6.2,33,1377476813
4266,4266,Durga,4.6,17,1377476993
4274,4274,Durgamati: The Myth,3.8,"4,976",1377477008
4279,4279,Dus Kahaniyaan,5.7,"1,556",1377476852
4280,4280,Dus Lakh,6.6,44,1377477911
4281,4281,Dus Numbri,5.6,104,1377477410
4282,4282,Dus Tola,6.9,301,1377476856
4283,4283,Dushman,6.9,"1,841",1377476891
4284,4284,Dushman,5.4,38,1377477450
4286,4286,Dushman,7.1,17,1377476956
4290,4290,Dushman Duniya Ka,4,652,1377477839
4291,4291,Dushman Zamana,5,25,1377477594
4293,4293,Dushmani: A Violent Love Story,4.9,213,1377477957
4295,4295,Dushmun,7.1,200,1377477855
4299,4299,Duvidha,7,577,1377477576
4300,4300,Dvandva,6.1,15,1377477535
4305,4305,Earth,7.7,"7,523",1377476948
4306,4306,Ebn-e-Batuta,4.3,27,1377476887
4307,4307,Edegarike,7.4,199,1377476629
4309,4309,Eduruleni Manishi,4.5,126,1377477387
4311,4311,Eeb Allay Ooo!,7.4,"1,247",1377477457
4313,4313,Eena Meena Deeka,4.7,325,1377477580
4316,4316,Eeshwar,7.2,455,1377477583
4319,4319,Ehsaas: The Feeling,5.6,95,1377477542
4323,4323,Eiga Doraemon: Nobita no getsumen tansaki,6.8,556,1377476680
4324,4324,Eight Days,6.5,8,1377477954
4329,4329,Ek Aasha,7.8,10,1377476792
4333,4333,Ek Adhuri Kahani,7.7,10,1377476690
4334,4334,Ek Ajnabee,5.2,"1,601",1377477278
4335,4335,Ek Ajooba,5.7,16,1377476573
4336,4336,Ek Alag Mausam,6.7,46,1377476611
4343,4343,Ek Aur Ek Gyarah,6.3,47,1377476921
4356,4356,Ek Aur Sikander,6.6,18,1377476582
4362,4362,Ek Baap Chhe Bete,5.5,8,1377476693
4364,4364,Ek Baar Chale Aao,6.7,13,1377476594
4365,4365,Ek Baar Kaho,7,41,1377477612
4367,4367,Ek Baar Phir (Once Again),6.3,30,1377476998
4371,4371,Ek Battey Do,8.5,6,1377476874
4372,4372,Ek Bechara,4.7,17,1377477521
4377,4377,Ek Chadar Maili Si,7.1,124,1377477000
4379,4379,Ek Chalis Ki Last Local,7.3,"4,874",1377476635
4380,4380,Ek Chhotisi Love Story,2.9,554,1377476640
4381,4381,Ek Chitthi Pyar Bhari,6.6,14,1377477379
4384,4384,Ek Daku Saher Mein,3.8,5,1377477908
4386,4386,Ek Dil Sau Afsane,6.4,52,1377477903
4387,4387,Ek Din 24 Ghante,3.9,78,1377477886
4389,4389,Ek Din Achanak,7.1,257,1377476669
4399,4399,Ek Doctor Ki Maut,8.3,"1,330",1377477891
4401,4401,Ek Duuje Ke Liye,7.5,"1,081",1377476925
4404,4404,Ek Gaon Ki Kahani,6.4,14,1377477936
4406,4406,Ek Ghar,7.2,78,1377476860
4414,4414,Ek Haseena Thi Ek Deewana Tha,2.5,104,1377477289
4415,4415,Ek Hasina Do Diwane,5.4,18,1377476877
4416,4416,Ek Hasina Thi,7.5,"6,992",1377477435
4419,4419,Ek Hi Bhool,5.8,136,1377477424
4425,4425,Ek Hi Raasta,3.4,186,1377477298
4427,4427,Ek Hota Vidushak,7,106,1377477637
4428,4428,Ek Jaan Hain Hum,6.5,51,1377477464
4435,4435,Ek Kali Muskai,6.3,10,1377477293
4439,4439,Ek Khiladi Ek Haseena,5.7,595,1377477402
4442,4442,Ek Krantiveer: Vasudev Balwant Phadke,6.5,43,1377477684
4445,4445,Ek Ladka Ek Ladki,5.7,"1,073",1377477507
4448,4448,Ek Ladki Ko Dekha Toh Aisa Laga,5.5,"3,934",1377477809
4453,4453,Ek Main Aur Ek Tu,6.9,17,1377476817
4454,4454,Ek Main Aur Ekk Tu,5.7,"6,485",1377477834
4466,4466,Ek Nanhi Munni Ladki Thi,6.1,10,1377477654
4477,4477,Ek Number Ka Chor,4,7,1377477830
4478,4478,Ek Paheli,6.8,63,1377476916
4479,4479,Ek Paheli Leela,3.7,"1,700",1377477940
4480,4480,Ek Pal,6.9,43,1305696483
4484,4484,Ek Phool Char Kante,6.8,46,1305696245
4485,4485,Ek Phool Do Mali,6.6,207,1307262715
4491,4491,Ek Raat,5.8,6,1305697013
4496,4496,Ek Raaz,6.8,30,1305696470
4501,4501,Ek Saal,7.3,37,1326943208
4504,4504,Ek Sainik - The Tale of a warrior,8.2,17,1305696497
4505,4505,Ek Sapera Ek Lutera,4.9,22,1305696468
4507,4507,Ek Se Badhkar Ek,7,44,1307262308
4508,4508,Ek Se Badhkar Ek,4.4,155,1305696455
4510,4510,Ek Se Bure Do,4.3,62,1305696465
4514,4514,Ek Shriman Ek Shrimati,6.6,47,1305696457
4515,4515,Ek Sthree,5.7,15,1305696463
4521,4521,Ek tha Bhujang,6.9,8,1305696664
4523,4523,Ek Tha Hero,4,5,1322628857
4525,4525,Ek Tha Raja,3.9,115,1305696475
4526,4526,Ek Tha Tiger,5.5,"31,627",1305696492
4527,4527,Ek Thi Daayan,5.7,"4,006",1305696480
4529,4529,Ek Thi Larki,6.9,18,1305696461
4531,4531,Ek Tho Chance,4.4,15,1307262443
4535,4535,Ek Vivaah... Aisa Bhi,5.2,448,1305696486
4538,4538,Ek: The Power of One,4.7,327,1305696683
4540,4540,Ek-Hi-Rasta,6.9,52,1305696265
4541,4541,Ekk Deewana Tha,5.9,"2,973",1307262274
4543,4543,Ekkees Tareekh Shubh Muhurat,5.7,394,1305696226
4544,4544,Ekkees Toppon Ki Salaami,6,502,1305696325
4545,4545,Eklavya: The Royal Guard,6.1,"3,191",1305696741
4546,4546,Ekram,5.8,21,1307262280
4547,4547,Ekta,8,36,1322629080
4548,4548,Elaan,5.3,854,1305696318
4549,4549,Elaan,6,49,1305696352
4550,4550,Elaan,4.4,698,1305696771
4551,4551,Elan,6.2,12,1305696635
4555,4555,EMI: Liya Hai To Chukana Padega,4.2,582,1305696774
4556,4556,Enakkul Oruvan,6.5,126,1305696619
4557,4557,Encounter Dayanayak,5.7,40,1305696878
4558,4558,Encounter: The Killing,6.1,147,1322628945
4562,4562,English ki taay taay fisss,6.1,11,1307262267
4563,4563,English Vinglish,7.8,"34,289",1305696490
4567,4567,Escape from Taliban,4.3,164,1305696699
4572,4572,Evadithe Nakenti,6.2,58,1305696752
4573,4573,Evening Shadows,7.1,472,1305696870
4575,4575,Everybody Says I'm Fine!,5.9,323,1326943248
4578,4578,Evil Eye,4.7,"2,958",1305696795
4582,4582,Extraordinaari,3.4,9,1305696931
4586,4586,F.A.L.T.U,4.6,"2,963",1307262291
4588,4588,Faasle,4.5,64,1322628838
4590,4590,Facebook Wala Pyar,5.3,27,1305696786
4597,4597,Faith Connections,7.3,158,1305696254
4599,4599,Fakira,6.5,96,1305696846
4602,4602,Falak (The Sky),6,45,1305696691
4603,4603,Falsafa,7.1,16,1322629202
4605,4605,Family of Thakurganj,8.4,427,1305696232
4606,4606,Family: Ties of Blood,5.6,"1,866",1305696277
4607,4607,Famous Pandey,4.9,8,1322629229
4608,4608,Fan,7,"43,273",1322629209
4609,4609,Fanaa,7.2,"31,437",1305696313
4612,4612,Faraar,6.9,314,1305696258
4613,4613,Faraar,6.1,8,1307262285
4616,4616,Faraib,4.5,14,1305696726
4621,4621,Fareb,4.7,128,1305696788
4622,4622,Fareb,4.1,174,1305696670
4630,4630,Farishta Ya Qatil,5.1,14,1322629245
4637,4637,Farz,6.2,100,1305696756
4643,4643,Farz Ki Jung,4.3,37,1305696306
4649,4649,Fashion,8,9,1305696835
4650,4650,Fashion,6.9,"11,918",1322628761
4656,4656,Fast Forward,5.6,46,1305696867
4657,4657,Fastey Fasaatey,4.6,119,1305696285
4658,4658,Fate,6.2,12,1322629233
4659,4659,Fate,6.6,14,1305696358
4665,4665,Fatso!,5.7,432,1307262260
4672,4672,Fauji Calling,5.4,77,1305696721
4673,4673,Faulad,6.2,19,1307262300
4682,4682,Feast of Varanasi,5.5,27,1305696292
4684,4684,Ferrari Ki Sawaari,6.4,"5,138",1322629083
4686,4686,'Ferry',5.8,28,1305696762
4687,4687,Fever,4.7,645,1305696310
4688,4688,Fida,5.5,"2,470",1305696817
4689,4689,Fiffty Fiffty,6.1,41,1322628751
4691,4691,Fight Club: Members Only,3.3,"1,403",1305696779
4697,4697,Filhaal...,5.5,243,1305696823
4698,4698,Film Hi Film,5.8,23,1326943200
4699,4699,Film Star,5.1,62,1322628668
4702,4702,Filmistaan,7.3,"3,371",1322628881
4703,4703,Filter Coffee Liquor Cha,6.9,9,1322629189
4706,4706,Finding Fanny,5.7,"6,225",1322628786
4707,4707,Firaaq,7.4,"2,081",1305696820
4708,4708,Firangi,4.4,"1,081",1305696864
4711,4711,Fire,7.2,"5,773",1322628790
4712,4712,Fire in the Blood,7.7,685,1322629178
4713,4713,Fire in the Mountains,6.8,26,1305696851
4714,4714,Fired,4.4,261,1322629142
4715,4715,Fireflies,6.2,95,1305696748
4716,4716,Fireflies in the Abyss,7,71,1305696675
4720,4720,First Love Letter,4.8,47,1305696839
4721,4721,First Rank,5.3,"1,110",1322629112
4725,4725,Fitoor,5.4,"4,526",1305696894
4726,4726,Fiza,6.1,"3,894",1322629267
4728,4728,Flame: An Untold Love Story,6,11,1307262449
4730,4730,Flat 211,5.1,83,1305696624
4734,4734,Flight,8.3,359,1305696716
4738,4738,Flying Colors,6,13,1305696734
4740,4740,Flying Lessons,6.3,365,1305696681
4747,4747,Fool N Final,3.4,"1,906",1305696644
4748,4748,Foot Path,7.5,57,1455209816
4750,4750,Footfairy,5,287,1455617462
4752,4752,Footpath,5.3,824,1460138360
4756,4756,Force,6.5,"7,301",1461311583
4757,4757,Force 2,6.2,"5,048",1455209840
4764,4764,Foto,6.4,23,1455617533
4765,4765,Four Faces of India,7.5,57,1455617478
4766,4766,Four Pillars of Basement,4.6,19,1455050013
4767,4767,Four Two Ka One,4.7,52,1455049343
4768,4768,Fox,5.2,553,1455735732
4769,4769,Fraud Saiyaan,4.3,677,1455748792
4770,4770,Freaky Ali,4.9,"2,642",1455050170
4771,4771,Fredrick,4.9,19,1458516249
4776,4776,Friends In Law,6.8,48,1456864434
4778,4778,Friendship,6.6,927,1455748933
4779,4779,Friendship,6.5,"14,142",1455209902
4781,4781,Frozen,7.1,191,1455617692
4782,4782,Fruit & Nut,2.8,71,1455617516
4783,4783,FryDay,5.2,783,1455617470
4784,4784,Fuddu,5.4,155,1455748462
4785,4785,Fugly,4.7,"1,008",1455529905
4787,4787,Fukrey,6.9,"10,762",1455049368
4788,4788,Fukrey Boyzzz: Space Mein Fukrapanti,8.3,6,1455617466
4789,4789,Fukrey Returns,6.5,"4,890",1455050049
4791,4791,Full Moon,7.2,476,1455050745
4793,4793,Fun: Can Be Dangerous Sometimes,3.1,72,1455049328
4796,4796,Future to Bright Hai Ji,6.2,97,1455231677
4798,4798,G Kutta Se,8.3,47,1455748833
4801,4801,Gaai Aur Gori,6,17,1455209869
4805,4805,Gaban,5.8,50,1455050112
4806,4806,Gabbar is Back,7.1,"23,209",1455209887
4808,4808,Gabbar Singh,4.8,9,1455618093
4809,4809,Gadar: Ek Prem Katha,7.2,"10,264",1455748940
4811,4811,Gaddaar,4.6,96,1455617791
4814,4814,Gafla,7.2,454,1455209879
4816,4816,Gair,3.7,195,1455209846
4817,4817,Gair Kaanooni,5.3,90,1462138790
4820,4820,Gaja Gamini,5,726,1459946774
4821,4821,Gajendra,3.5,77,1455748803
4824,4824,Gali Gali Chor Hai,5.1,596,1477432493
4829,4829,"Gallit Gondhal, Dillit Mujra",7.3,106,1459946776
4832,4832,Gaman,7.1,181,1455209811
4834,4834,Gambeeram,4.5,62,1455618095
4836,4836,Gambler,6.5,149,1456864767
4837,4837,Gambler,5,356,1455749987
4838,4838,Game,5.1,53,1455050006
4839,4839,Game,5.2,"2,175",1456745325
4840,4840,Game,5.3,25,1504907725
4841,4841,Game of Ayodhya,6.5,8,1455748696
4842,4842,Game Over,7.1,89,1455209912
4844,4844,Game Paisa Ladki,5.8,8,1455209793
4848,4848,Gandhi,8,"2,20,118",1455209837
4850,4850,Gandhi to Hitler,2.5,207,1455050067
4852,4852,"Gandhi, My Father",7.3,"1,594",1455209900
4853,4853,Gandhigiri,4.6,56,1455050069
4854,4854,Gandhiji My Mentor,7.6,29,1459495567
4855,4855,Gandhinagar 2nd Street,7.6,741,1455209873
4858,4858,Gang,6.1,225,1456955524
4859,4859,Gang of Ghosts,3.6,376,1455735781
4860,4860,Gang of Littles,5.2,6,1460242118
4861,4861,Ganga,4.7,65,1455050179
4866,4866,Ganga Aur Suraj,6.4,17,1455209824
4880,4880,Ganga Ki Saugand,5.4,146,1455735643
4886,4886,Ganga Meri Maa,5.7,7,1455735861
4891,4891,Gangaa Jamunaa Saraswathi,4.6,581,1455050024
4892,4892,Gangaajal,7.8,"16,172",1455050080
4896,4896,Gangoobai,7.3,296,1455748398
4902,4902,Gangs of Wasseypur,8.2,"86,355",1517525849
4904,4904,Gangster,7.1,"5,645",1455748544
4907,4907,Gangvaa,5.3,26,1455059762
4912,4912,Gaon,5.3,106,1458516291
4913,4913,Gaon Hamara Shaher Tumhara,6.8,30,1456955800
4917,4917,Garam,4.5,30,1455618103
4919,4919,Garam Coat,7.3,15,1455735783
4924,4924,Garam Masala,5.8,68,1455231152
4925,4925,Garam Masala,6.7,"14,431",1473368992
4928,4928,Garbage,3.4,950,1455051391
4930,4930,Gardish,7.4,807,1502911292
4939,4939,Garm Hava,8.1,689,1455210625
4943,4943,Gattu,7.3,398,1455050359
4946,4946,Gauraiya,7,64,1517686025
4949,4949,Gauri,6.5,40,1455209805
4952,4952,Gauri: The Unborn,3.5,109,1455049377
4953,4953,Gauru: Journey of Courage,8.8,85,1455051405
4954,4954,Gautam Govinda,6,58,1455050107
4955,4955,Gautam Govinda,2.7,11,1455050357
4958,4958,Gawaahi,5.6,36,1455050736
4960,4960,Gayab,4.2,781,1455051397
4965,4965,Geet,5.9,56,1455050528
4967,4967,Geet Gaata Chal,6.9,108,1455209798
4978,4978,Geetanjali,6,45,1455059742
4984,4984,Gehrayee,6.8,148,1455050000
4985,4985,Gehri Chaal,5.4,127,1455050629
4989,4989,Gemini,6.1,910,1455050177
4990,4990,Genesis,6.7,113,1460242083
4991,4991,Genius,5.3,"1,823",1455050183
4992,4992,Gentleman,4.9,42,1455050616
4995,4995,Geraftaar,6.1,435,1485097725
5000,5000,Ghajini,7.3,"57,604",1455820726
5006,5006,Ghanchakkar,5.8,"4,797",1455618100
5009,5009,Ghar,7,192,1503000947
5013,5013,Ghar Basake Dekho,5.8,16,1455618445
5014,5014,Ghar Bazar,4.4,10,1455050172
5016,5016,Ghar Dwaar,7.1,42,1457565435
5017,5017,Ghar Ek Mandir,5.5,75,1455059781
5020,5020,Ghar Ghar Ki Kahani,4.9,207,1455748627
5021,5021,Ghar Ghar Ki Kahani,7.6,67,1456745019
5025,5025,Ghar Grihasti,4,130,1456438623
5026,5026,Ghar Ho To Aisa,6,360,1455059809
5027,5027,Ghar Jamai,5.8,25,1455231686
5029,5029,Ghar Ka Chiraag,5.9,65,1455748921
5030,5030,Ghar Ka Chirag,6.6,13,1455617646
5033,5033,Ghar Ka Sukh,6.6,11,1456958429
5035,5035,Ghar Ki Izzat,5.7,24,1455231757
5047,5047,Ghar Mein Ram Gali Mein Shyam,4.7,43,1455529835
5055,5055,Gharana,7.1,53,1476901312
5057,5057,Gharaonda,6.9,196,1455748555
5060,5060,Gharwali Baharwali,4.6,640,1455050095
5062,5062,Ghashiram Kotwal,6.7,71,1455735715
5065,5065,Ghatak: Lethal,7.4,"3,326",1455748435
5067,5067,Ghatothkach,6.9,55,1455735712
5070,5070,Ghayal,7.6,"4,114",1459375071
5071,5071,Ghayal Once Again,6.3,"4,960",1476823531
5073,5073,Ghazab,6.8,137,1455748777
5074,5074,Ghazab Tamasha,5.4,27,1455735650
5077,5077,Gho Gho Rani,9.4,47,1455231395
5078,5078,Ghoomketu,5.5,"2,708",1455050003
5079,5079,Ghoonghat,5.4,27,1455748443
5080,5080,Ghost,2.3,225,1465468014
5081,5081,Ghost,5,"1,288",1456958438
5082,5082,Ghost Stories,4.3,"4,620",1456672335
5085,5085,Ghulam,7.3,"10,997",1456956041
5086,5086,Ghulam Begam Badshah,6.2,8,1458679104
5087,5087,Ghulam Begum Badshah,6.6,5,1455748548
5088,5088,Ghulam-E-Musthafa,6.6,"1,120",1455735827
5089,5089,Ghulami,7.2,474,1456875333
5096,5096,Ghungroo Ki Awaaz,6.3,34,1455749673
5097,5097,Ghutan,4.9,51,1455050512
5098,5098,Giddh: The Vulture,6.8,64,1455529833
5102,5102,Ginny Weds Sunny,5.7,"3,872",1455749721
5103,5103,Gippi,5.6,790,1456395560
5111,5111,Girlfriend,3.2,344,1455748634
5114,5114,Glamour Girl,2.1,23,1455748610
5116,5116,Global Baba,5.6,184,1455050114
5117,5117,Go,2.7,144,1455209855
5118,5118,Go Goa Gone,6.7,"11,942",1476911164
5120,5120,Goa Dalli CID 999,8.1,76,1455748562
5125,5125,God of gods,9.3,46,1512850460
5127,5127,God Tussi Great Ho,3.6,"3,998",1464994625
5129,5129,Godaan,7,58,1456672532
5130,5130,Godam,7.1,37,1464907405
5133,5133,Godmother,6.7,202,1455748560
5143,5143,GOLD,7.3,"11,932",1475001075
5146,5146,Golden Eyes Secret Agent 077,6.3,12,1455209651
5149,5149,Golimar,5.9,506,1455749696
5151,5151,Golmaal 3,5.5,"7,644",1456958417
5153,5153,Golmaal Again,5,"8,423",1455749718
5155,5155,Golmaal Returns,5.1,"7,236",1456875250
5156,5156,Golmaal: Fun Unlimited,7.4,"15,556",1455749756
5159,5159,Gone Kesh,7,"1,222",1455749739
